1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1306.0,0.0,3.0,No,0.0,Unf,728.0,27.6,0.0,None,1942.0,1306.0,Fa,5350.0,55.0,0.0,0.0,2.0,3.0,728.0,34.2,1940.0,1966.0,76500
858.0,0.0,3.0,No,614.0,BLQ,244.0,0.0,0.0,None,1967.0,858.0,TA,8125.0,63.2,0.0,0.0,4.0,4.0,858.0,90.4,1971.0,1971.0,88000
2073.0,0.0,3.0,No,790.0,ALQ,589.0,0.0,500.0,Unf,1978.0,2073.0,TA,13175.0,85.0,119.0,0.0,6.0,6.0,1542.0,150.0,1978.0,1988.0,210000
1165.0,0.0,3.0,Gd,312.0,Rec,276.0,31.6,490.0,RFn,1966.0,1165.0,TA,9020.0,82.0,183.0,129.0,7.0,6.0,1127.0,109.8,1966.0,1966.0,174900
697.0,672.0,3.0,No,551.0,BLQ,121.0,0.0,300.0,RFn,1930.0,1369.0,TA,6629.0,54.0,0.0,0.0,6.0,6.0,672.0,88.8,1925.0,1950.0,103600
948.0,980.0,5.0,Mn,0.0,Unf,686.0,72.4,0.0,None,1956.0,1928.0,TA,7082.0,60.0,0.0,0.0,8.0,5.0,686.0,68.8,1916.0,1995.0,160000
1001.0,1001.0,3.0,No,284.0,BLQ,717.0,27.2,871.0,Unf,1949.0,2002.0,TA,6270.0,82.0,0.0,0.0,6.0,5.0,1001.0,55.2,1949.0,1950.0,145000
1072.0,0.0,2.0,Gd,547.0,GLQ,0.0,57.2,525.0,Fin,2005.0,1072.0,TA,3675.0,35.0,80.0,28.0,5.0,5.0,547.0,115.0,2005.0,2005.0,145000
1652.0,0.0,2.0,Av,1196.0,GLQ,298.0,0.0,499.0,RFn,2000.0,1652.0,Ex,5330.0,41.0,0.0,48.0,5.0,8.0,1494.0,83.0,2000.0,2000.0,251000
786.0,771.6,3.0,No,0.0,Unf,768.0,31.6,676.0,RFn,2008.0,1590.0,Gd,9000.0,75.0,0.0,30.0,5.0,8.0,768.0,0.0,2008.0,2008.0,210000
1249.0,1347.0,4.0,Av,0.0,Unf,1249.0,43.2,840.0,RFn,2006.0,2596.0,Gd,16259.0,111.0,370.0,154.0,5.0,9.0,1249.0,75.2,2006.0,2006.0,342643
1787.0,0.0,3.0,Gd,0.0,Unf,1753.0,0.0,748.0,RFn,2001.0,1787.0,Gd,14781.0,87.6,178.0,150.0,5.0,8.0,1753.0,88.8,2001.0,2002.0,275000
1252.0,0.0,1.0,Gd,429.0,BLQ,93.0,0.0,564.0,RFn,1960.0,1252.0,TA,13500.0,61.2,0.0,0.0,7.0,6.0,1602.0,209.0,1960.0,1975.0,235000
833.0,833.0,3.0,No,0.0,Unf,588.0,27.6,228.0,Unf,1925.0,1666.0,Gd,5100.0,55.0,0.0,63.0,7.0,8.0,588.0,34.2,1925.0,1996.0,161000
1008.0,0.0,4.0,No,0.0,Unf,1008.0,138.0,0.0,None,1941.0,1522.0,TA,6000.0,60.0,0.0,0.0,5.0,5.0,1008.0,34.2,1926.0,1950.0,102000
1328.0,0.0,2.0,Gd,967.0,BLQ,383.0,43.2,308.0,RFn,1959.0,1328.0,TA,16905.0,115.0,0.0,104.0,6.0,5.0,1350.0,58.4,1959.0,1959.0,170000
932.0,920.0,3.0,No,822.0,GLQ,78.0,48.8,644.0,RFn,2009.0,1852.0,Gd,8640.0,72.0,0.0,108.0,5.0,7.0,900.0,124.8,2009.0,2009.0,252678
804.0,1157.0,3.0,No,690.0,ALQ,114.0,37.0,560.0,Fin,2001.0,1961.0,Gd,12209.0,71.0,0.0,192.0,5.0,6.0,804.0,111.4,2001.0,2002.0,215000
770.0,812.0,3.0,No,490.0,GLQ,280.0,0.0,520.0,RFn,2004.0,1582.0,Gd,8320.0,64.0,0.0,45.0,5.0,7.0,770.0,0.0,2004.0,2004.0,185900
803.0,557.0,2.0,No,0.0,Unf,803.0,72.4,297.0,Unf,1951.0,1360.0,Gd,7200.0,60.0,0.0,65.0,6.0,5.0,803.0,20.0,1938.0,1995.0,125500
1459.0,0.0,3.0,No,0.0,Unf,1459.0,0.0,527.0,RFn,2002.0,1459.0,Gd,8749.0,70.0,100.0,39.0,5.0,7.0,1459.0,0.0,2002.0,2002.0,192000
893.0,0.0,2.0,No,220.0,ALQ,625.0,49.8,576.0,Unf,1985.0,893.0,Gd,9600.0,60.0,0.0,0.0,7.0,5.0,845.0,68.4,1949.0,2003.0,135000
847.0,1101.0,3.0,No,0.0,Unf,847.0,0.0,434.0,Unf,2004.0,1948.0,Gd,12393.0,41.0,0.0,48.0,5.0,7.0,847.0,0.0,2004.0,2005.0,195000
912.0,546.0,3.0,No,0.0,Unf,912.0,29.0,330.0,Unf,1948.0,1458.0,TA,17503.0,78.0,0.0,0.0,5.0,6.0,912.0,58.4,1948.0,1950.0,97500
1125.0,0.0,2.0,No,0.0,Unf,1125.0,49.8,430.0,Unf,2007.0,1125.0,TA,8536.0,74.0,0.0,64.0,5.0,5.0,1125.0,65.6,2006.0,2007.0,155000
1530.0,0.0,2.0,Av,1274.0,ALQ,256.0,43.2,430.0,Fin,2005.0,1530.0,Gd,16158.0,124.0,16.0,36.0,5.0,7.0,1530.0,92.0,2005.0,2005.0,260000
1905.0,0.0,3.0,No,0.0,Unf,1905.0,0.0,788.0,Fin,2006.0,1905.0,Ex,11670.0,84.0,302.0,191.0,5.0,9.0,1905.0,101.6,2006.0,2006.0,320000
764.0,862.0,2.0,No,573.0,GLQ,191.0,0.0,474.0,RFn,2003.0,1626.0,Gd,2448.0,36.0,106.0,27.0,5.0,7.0,764.0,119.2,2003.0,2004.0,154000
998.0,764.0,4.0,No,0.0,Unf,596.0,72.4,576.0,Unf,1989.0,1762.0,Gd,7200.0,60.0,0.0,0.0,7.0,7.0,596.0,68.8,1920.0,1950.0,157000
1088.0,0.0,2.0,No,0.0,Unf,1074.0,0.0,461.0,RFn,1987.0,1088.0,Gd,3696.0,49.0,0.0,74.0,5.0,8.0,1074.0,57.8,1986.0,1986.0,170000
1216.0,639.0,4.0,No,444.0,Rec,550.0,31.6,325.0,Unf,1954.0,1855.0,TA,9525.0,75.0,0.0,0.0,4.0,6.0,994.0,95.2,1954.0,1972.0,136900
1056.0,0.0,3.0,No,1056.0,Rec,0.0,0.0,384.0,Unf,1966.0,1056.0,TA,8900.0,74.4,0.0,42.0,4.0,4.0,1056.0,160.2,1966.0,1966.0,107000
864.0,0.0,3.0,No,432.0,ALQ,432.0,0.0,0.0,None,1964.0,864.0,TA,10500.0,70.0,0.0,0.0,5.0,4.0,864.0,6.6,1971.0,1971.0,115000
1121.0,0.0,2.0,No,0.0,Unf,1121.0,49.8,440.0,RFn,2003.0,1121.0,TA,8546.0,80.0,0.0,64.0,5.0,4.0,1121.0,65.6,2003.0,2004.0,140000
1220.0,0.0,2.0,No,836.0,LwQ,0.0,48.8,396.0,Unf,1951.0,1220.0,TA,8877.0,67.0,0.0,0.0,5.0,4.0,836.0,189.6,1951.0,1951.0,102000
1718.0,0.0,3.0,Gd,1172.0,GLQ,528.0,0.0,786.0,Fin,2008.0,1718.0,Ex,12456.0,96.0,230.0,48.0,5.0,10.0,1700.0,216.0,2006.0,2007.0,337500
1211.0,0.0,3.0,No,250.0,BLQ,210.0,0.0,322.0,Fin,1968.0,1211.0,TA,8250.0,55.0,0.0,63.0,5.0,5.0,952.0,0.0,1968.0,1968.0,134000
1431.0,0.0,3.0,Av,560.0,GLQ,871.0,31.6,666.0,Fin,1999.0,1431.0,Gd,9017.0,68.0,0.0,35.0,5.0,7.0,1431.0,60.6,1999.0,1999.0,192000
1651.0,0.0,3.0,No,1398.0,ALQ,0.0,0.0,616.0,Fin,1986.0,1651.0,TA,12416.0,47.0,132.0,0.0,5.0,6.0,1606.0,150.0,1986.0,1986.0,184000
1153.0,878.0,3.0,Av,252.0,ALQ,901.0,53.6,541.0,Fin,1998.0,2031.0,Gd,11404.0,75.0,202.0,84.0,5.0,7.0,1153.0,37.6,1998.0,1999.0,222500
864.0,0.0,2.0,No,167.0,Rec,697.0,18.2,572.0,Unf,1957.0,864.0,TA,8172.0,60.0,0.0,0.0,7.0,5.0,864.0,148.8,1955.0,1990.0,115000
1337.0,0.0,2.0,No,733.0,GLQ,604.0,0.0,462.0,RFn,1993.0,1337.0,Gd,5395.0,41.0,0.0,0.0,5.0,8.0,1337.0,63.0,1993.0,1993.0,180000
832.0,0.0,2.0,No,0.0,Unf,832.0,45.2,528.0,Unf,1962.0,832.0,Gd,7227.0,59.0,0.0,0.0,6.0,6.0,832.0,38.4,1954.0,1954.0,105500
864.0,729.0,3.0,No,759.0,GLQ,80.0,45.2,398.0,Fin,2004.0,1593.0,TA,7415.0,62.0,0.0,75.0,5.0,6.0,839.0,201.4,2004.0,2004.0,193000
1473.0,0.0,1.0,Gd,1324.0,GLQ,113.0,29.0,452.0,Unf,1968.0,1473.0,Ex,25095.0,65.0,0.0,48.0,8.0,5.0,1437.0,38.4,1968.0,2003.0,143000
855.0,707.8,3.0,No,257.0,ALQ,103.0,0.0,440.0,Unf,1974.0,1322.0,TA,2308.0,24.0,0.0,0.0,5.0,6.0,855.0,119.2,1974.0,1974.0,147000
988.0,0.0,2.0,No,0.0,LwQ,988.0,29.0,520.0,RFn,1954.0,988.0,TA,21750.0,100.0,0.0,0.0,5.0,5.0,988.0,38.4,1954.0,1954.0,113000
1298.0,1216.0,4.0,No,1216.0,LwQ,0.0,28.8,693.0,Fin,1990.0,2514.0,TA,11170.0,88.4,0.0,0.0,5.0,7.0,1216.0,221.4,1990.0,1991.0,250000
1296.0,0.0,2.0,None,0.0,None,0.0,0.0,516.0,Unf,1967.0,1296.0,TA,10791.0,72.0,0.0,0.0,5.0,4.0,0.0,0.0,1967.0,1967.0,90000
1088.0,110.0,4.0,No,0.0,LwQ,901.0,27.6,0.0,RFn,1942.0,1198.0,TA,5586.0,60.0,0.0,98.0,7.0,6.0,901.0,34.2,1920.0,1998.0,79900
1029.0,0.0,3.0,Mn,903.0,Rec,126.0,0.0,261.0,Unf,1961.0,1029.0,TA,7943.0,61.0,192.0,0.0,5.0,4.0,1029.0,142.4,1961.0,1961.0,118500
779.0,0.0,2.0,No,0.0,Unf,742.0,49.8,308.0,Unf,1988.0,935.0,TA,9100.0,50.0,0.0,0.0,6.0,5.0,742.0,94.6,1930.0,1960.0,79500
1586.0,0.0,3.0,No,0.0,Rec,1362.0,43.2,435.0,Unf,1979.0,1586.0,TA,17043.0,48.0,0.0,0.0,5.0,6.0,1362.0,192.0,1979.0,1998.0,181000
1052.0,0.0,3.0,Av,504.0,Rec,506.0,49.8,440.0,Unf,1971.0,1052.0,TA,8816.0,80.0,80.0,0.0,7.0,6.0,1010.0,136.2,1971.0,1971.0,155000
880.0,844.0,3.0,Av,0.0,Unf,880.0,0.0,527.0,Fin,1998.0,1724.0,Gd,8924.0,57.0,0.0,155.0,5.0,7.0,880.0,48.8,1998.0,1999.0,188000
1168.0,800.0,3.0,Av,562.0,GLQ,29.0,0.0,530.0,RFn,1969.0,1968.0,TA,11075.0,84.4,232.0,189.0,4.0,5.0,784.0,41.6,1969.0,1969.0,172000
1328.0,1203.0,4.0,Av,56.0,LwQ,1198.0,53.6,752.0,RFn,1995.0,2531.0,Gd,12257.0,65.0,513.0,98.0,5.0,8.0,1318.0,147.6,1995.0,1995.0,290000
944.0,0.0,2.0,None,0.0,None,0.0,0.0,528.0,Unf,1956.0,944.0,Fa,10206.0,74.0,0.0,0.0,3.0,3.0,0.0,45.8,1952.0,1952.0,82000
950.0,0.0,3.0,No,412.0,BLQ,251.0,31.6,280.0,Unf,1981.0,950.0,TA,9758.0,61.0,0.0,0.0,5.0,5.0,950.0,215.6,1971.0,1971.0,119500
1431.0,0.0,3.0,Gd,371.0,GLQ,728.0,31.6,296.0,RFn,1962.0,1431.0,TA,9150.0,101.0,305.0,110.0,5.0,6.0,1099.0,32.8,1962.0,1962.0,165000
738.0,752.4,3.0,No,193.0,GLQ,545.0,0.0,540.0,Fin,2005.0,1476.0,Gd,8633.0,64.0,0.0,35.0,5.0,6.0,738.0,20.0,2005.0,2005.0,173500
811.0,741.0,3.0,No,550.0,ALQ,163.0,0.0,434.0,RFn,1975.0,1552.0,TA,11475.0,85.0,0.0,208.0,6.0,6.0,713.0,65.6,1975.0,1975.0,179900
1466.0,0.0,3.0,Av,16.0,GLQ,1450.0,0.0,610.0,Fin,2007.0,1466.0,Gd,8925.0,73.0,0.0,18.0,5.0,8.0,1466.0,28.8,2007.0,2007.0,201000
1236.0,0.0,2.0,No,600.0,GLQ,312.0,45.2,923.0,RFn,1957.0,1236.0,TA,7407.0,90.0,0.0,158.0,7.0,6.0,912.0,121.6,1957.0,1996.0,149700
869.0,349.0,3.0,No,375.0,ALQ,360.0,0.0,440.0,Unf,2003.0,1218.0,TA,6000.0,60.0,0.0,0.0,6.0,6.0,735.0,34.2,1941.0,1950.0,131000
988.0,0.0,1.0,Gd,938.0,ALQ,0.0,29.0,540.0,Unf,1969.0,988.0,TA,21453.0,96.4,0.0,130.0,5.0,6.0,938.0,0.0,1969.0,1969.0,180000
802.0,670.0,3.0,No,0.0,Unf,384.0,0.0,402.0,RFn,1991.0,1472.0,Gd,10784.0,66.8,76.0,0.0,5.0,7.0,384.0,0.0,1991.0,1992.0,160000
1234.0,0.0,3.0,Av,0.0,Unf,1234.0,0.0,484.0,RFn,2007.0,1234.0,Gd,11049.0,85.0,0.0,30.0,5.0,8.0,1234.0,93.6,2007.0,2007.0,179900
1060.0,0.0,3.0,Mn,188.0,Rec,204.0,0.0,270.0,Unf,1968.0,1060.0,Gd,8246.0,64.2,0.0,90.0,8.0,5.0,1060.0,141.6,1968.0,2001.0,154000
630.0,0.0,1.0,Av,495.0,ALQ,135.0,0.0,0.0,None,1975.0,630.0,TA,1890.0,21.0,0.0,0.0,7.0,4.0,630.0,90.6,1972.0,1972.0,81000
932.0,0.0,2.0,No,0.0,Unf,932.0,18.2,306.0,Unf,1950.0,932.0,Gd,8280.0,57.0,0.0,0.0,5.0,6.0,932.0,65.6,1950.0,1950.0,124000
2129.0,743.0,4.0,No,700.0,GLQ,983.0,28.8,541.0,Fin,1992.0,2872.0,Gd,10678.0,85.0,337.0,33.0,5.0,8.0,1683.0,150.2,1992.0,2000.0,285000
840.0,828.0,3.0,No,0.0,GLQ,840.0,53.6,500.0,RFn,2003.0,1668.0,Gd,11317.0,72.0,101.0,68.0,5.0,7.0,840.0,0.0,2003.0,2003.0,180000
551.0,551.0,2.0,No,239.0,GLQ,312.0,57.2,480.0,Unf,2004.0,1102.0,Gd,5105.0,58.2,0.0,60.0,5.0,7.0,551.0,33.6,2004.0,2004.0,148800
1107.0,983.0,3.0,Mn,859.0,ALQ,216.0,28.8,484.0,Unf,1973.0,2090.0,TA,10382.0,85.0,240.0,204.0,6.0,7.0,1107.0,57.6,1973.0,1973.0,200000
888.0,676.0,3.0,No,0.0,Unf,650.0,0.0,476.0,Unf,1980.0,1564.0,TA,8400.0,70.0,130.0,50.0,6.0,6.0,650.0,40.0,1980.0,1981.0,171000
901.0,0.0,2.0,No,0.0,Unf,901.0,0.0,281.0,Unf,1954.0,901.0,TA,6000.0,50.0,0.0,0.0,7.0,4.0,901.0,34.2,1954.0,2000.0,107900
1548.0,1066.0,4.0,No,956.0,ALQ,384.0,28.8,624.0,RFn,1974.0,2614.0,TA,10800.0,90.0,0.0,243.0,7.0,6.0,1522.0,207.0,1974.0,1997.0,240000
1166.0,0.0,3.0,No,0.0,Unf,1064.0,0.0,240.0,Unf,1936.0,1639.0,TA,10480.0,51.0,0.0,0.0,5.0,6.0,1064.0,32.0,1936.0,1950.0,115000
1057.0,0.0,3.0,No,417.0,Rec,640.0,45.2,576.0,Fin,1977.0,1057.0,TA,7420.0,70.0,0.0,0.0,5.0,5.0,1057.0,121.6,1962.0,1962.0,132000
864.0,0.0,2.0,No,612.0,Rec,252.0,49.8,300.0,Unf,2008.0,864.0,TA,9100.0,70.0,0.0,0.0,6.0,6.0,864.0,184.2,1959.0,1959.0,127500
1656.0,0.0,3.0,Av,24.0,GLQ,1632.0,0.0,826.0,Unf,2006.0,1656.0,Gd,11096.0,84.0,0.0,146.0,5.0,8.0,1656.0,141.0,2006.0,2006.0,249700
923.0,0.0,3.0,No,658.0,ALQ,218.0,45.2,264.0,Unf,1984.0,923.0,TA,6951.0,37.0,0.0,0.0,5.0,5.0,876.0,160.8,1984.0,1985.0,119500
786.0,390.0,2.0,No,0.0,Unf,698.0,27.6,624.0,Unf,1999.0,1176.0,TA,6000.0,50.0,0.0,0.0,9.0,6.0,698.0,34.2,1937.0,2000.0,134900
1073.0,0.0,3.0,No,836.0,ALQ,237.0,0.0,515.0,RFn,1965.0,1073.0,TA,10289.0,79.0,168.0,0.0,7.0,5.0,1073.0,147.2,1965.0,1965.0,156000
1085.0,649.0,3.0,No,600.0,Rec,312.0,0.0,440.0,Fin,1962.0,1734.0,Gd,9786.0,77.0,0.0,0.0,7.0,6.0,912.0,66.4,1962.0,1981.0,159000
1005.0,0.0,2.0,No,0.0,Unf,1005.0,0.0,672.0,Unf,1977.0,1005.0,Fa,10434.0,60.0,0.0,0.0,5.0,4.0,1005.0,32.0,1955.0,1955.0,115000
1223.0,904.0,3.0,No,1000.0,GLQ,223.0,0.0,525.0,RFn,1994.0,2127.0,Gd,10944.0,81.0,448.0,132.0,5.0,7.0,1223.0,99.2,1994.0,1994.0,271000
984.0,620.0,3.0,No,408.0,ALQ,156.0,0.0,660.0,Unf,1977.0,1604.0,TA,10998.0,60.0,0.0,68.0,5.0,5.0,984.0,24.0,1941.0,1960.0,117000
1573.0,0.0,3.0,No,788.0,GLQ,785.0,0.0,544.0,RFn,2002.0,1573.0,Gd,9808.0,67.0,110.0,72.0,5.0,7.0,1573.0,0.0,2002.0,2002.0,227000
1334.0,0.0,2.0,No,686.0,ALQ,664.0,31.6,630.0,RFn,1977.0,1334.0,TA,9650.0,80.0,360.0,16.0,5.0,6.0,1350.0,180.0,1977.0,1977.0,167900
672.0,546.0,3.0,No,317.0,BLQ,355.0,0.0,264.0,Unf,1972.0,1218.0,TA,1680.0,21.0,281.0,28.0,7.0,6.0,672.0,119.2,1972.0,1972.0,118000
1324.0,0.0,3.0,No,643.0,Rec,445.0,31.6,440.0,Fin,1965.0,1324.0,TA,8658.0,84.0,101.0,138.0,5.0,6.0,1088.0,0.0,1965.0,1965.0,160000
1555.0,0.0,2.0,Av,16.0,GLQ,1357.0,0.0,430.0,Fin,2005.0,1555.0,Gd,3182.0,43.0,16.0,20.0,5.0,7.0,1373.0,119.2,2005.0,2006.0,192500
1134.0,1370.0,4.0,No,0.0,Unf,1122.0,53.6,656.0,Fin,2005.0,2504.0,Ex,11198.0,77.0,245.0,39.0,5.0,9.0,1122.0,37.6,2005.0,2007.0,325000
1104.0,684.0,5.0,Av,0.0,Unf,1104.0,53.6,304.0,Unf,1957.0,1788.0,TA,11250.0,83.2,0.0,0.0,5.0,4.0,1104.0,37.6,1957.0,1989.0,161500
1199.0,0.0,2.0,No,300.0,GLQ,899.0,0.0,530.0,RFn,1993.0,1199.0,Gd,7892.0,55.0,0.0,63.0,5.0,6.0,1199.0,0.0,1993.0,1993.0,153900
1432.0,0.0,2.0,Gd,680.0,ALQ,289.0,43.2,588.0,Unf,1978.0,1432.0,Gd,16157.0,95.2,0.0,180.0,7.0,5.0,1360.0,101.6,1978.0,1978.0,194000
1337.0,0.0,2.0,No,266.0,GLQ,1139.0,0.0,511.0,Fin,1998.0,1337.0,Gd,4060.0,34.0,0.0,68.0,5.0,6.0,1405.0,111.4,1998.0,1999.0,181000
912.0,0.0,2.0,Av,773.0,GLQ,115.0,45.2,470.0,RFn,1978.0,912.0,TA,7540.0,61.6,0.0,0.0,6.0,6.0,888.0,160.8,1978.0,1978.0,156000
1143.0,1330.0,4.0,Av,0.0,Unf,1143.0,0.0,852.0,RFn,2004.0,2473.0,Gd,9591.0,76.0,344.0,151.0,5.0,8.0,1143.0,86.4,2004.0,2005.0,317000
846.0,846.0,3.0,Av,0.0,Unf,846.0,135.4,650.0,RFn,2009.0,1692.0,Gd,13159.0,83.0,0.0,114.0,5.0,7.0,846.0,57.8,2009.0,2009.0,224500
880.0,888.0,2.0,Mn,390.0,ALQ,490.0,0.0,320.0,Unf,1914.0,1768.0,TA,10800.0,60.0,0.0,341.0,7.0,7.0,880.0,0.0,1914.0,1970.0,163000
901.0,901.0,4.0,No,352.0,LwQ,441.0,27.2,216.0,Unf,1920.0,1802.0,TA,7588.0,54.0,0.0,0.0,6.0,7.0,793.0,0.0,1920.0,1950.0,200100
2364.0,0.0,2.0,Gd,2188.0,GLQ,142.0,0.0,820.0,Fin,2009.0,2364.0,Ex,12919.0,100.0,760.0,67.0,5.0,9.0,2330.0,210.0,2009.0,2010.0,611657
874.0,0.0,3.0,No,510.0,BLQ,354.0,31.6,288.0,RFn,1968.0,874.0,TA,9858.0,62.0,0.0,0.0,6.0,5.0,864.0,33.0,1968.0,1968.0,130000
808.0,785.0,3.0,No,0.0,Unf,808.0,0.0,389.0,RFn,1993.0,1593.0,TA,9636.0,67.8,0.0,40.0,5.0,6.0,808.0,86.4,1992.0,1993.0,178000
912.0,514.0,3.0,No,0.0,Unf,912.0,27.2,216.0,Unf,1925.0,1426.0,Gd,7642.0,55.0,0.0,240.0,8.0,7.0,912.0,40.0,1918.0,1998.0,189950
1166.0,0.0,2.0,Gd,655.0,GLQ,201.0,31.6,400.0,Fin,2005.0,1166.0,Gd,9587.0,59.0,182.0,0.0,5.0,7.0,856.0,234.6,2005.0,2005.0,190000
1801.0,0.0,1.0,No,1247.0,ALQ,254.0,43.2,484.0,Fin,1959.0,1801.0,TA,15602.0,100.0,0.0,54.0,8.0,7.0,1501.0,88.8,1959.0,1997.0,289000
1056.0,0.0,3.0,Mn,1056.0,Rec,0.0,29.0,572.0,Fin,1955.0,1056.0,TA,34650.0,100.0,0.0,0.0,5.0,5.0,1056.0,72.0,1955.0,1955.0,145000
1194.0,0.0,3.0,No,0.0,Unf,1194.0,49.8,312.0,RFn,1959.0,1194.0,TA,8760.0,73.0,220.0,0.0,6.0,6.0,1194.0,65.6,1959.0,1959.0,148000
1269.0,0.0,2.0,No,24.0,GLQ,1232.0,0.0,430.0,Fin,2004.0,1269.0,Gd,3182.0,43.0,16.0,20.0,5.0,8.0,1256.0,146.0,2004.0,2005.0,192000
864.0,0.0,3.0,No,398.0,ALQ,317.0,45.2,720.0,RFn,1980.0,864.0,Gd,7200.0,60.0,0.0,0.0,8.0,5.0,864.0,160.8,1950.0,2002.0,129000
664.0,472.2,3.0,Av,554.0,GLQ,100.0,43.2,426.0,RFn,2006.0,1496.0,Gd,17104.0,58.0,0.0,24.0,5.0,7.0,654.0,100.0,2006.0,2006.0,179665
1022.0,752.0,2.0,No,0.0,Unf,952.0,54.8,468.0,Unf,1931.0,1774.0,TA,6120.0,51.0,0.0,0.0,5.0,7.0,952.0,55.2,1931.0,1950.0,129900
840.0,880.0,3.0,No,0.0,Unf,840.0,0.0,440.0,Fin,2004.0,1720.0,Gd,8244.0,62.0,0.0,48.0,5.0,7.0,840.0,40.0,2004.0,2004.0,183500
1214.0,0.0,3.0,No,695.0,BLQ,519.0,0.0,318.0,RFn,1967.0,1214.0,TA,10355.0,79.2,196.0,111.0,5.0,5.0,1214.0,147.2,1967.0,1967.0,143000
1160.0,966.0,3.0,Gd,249.0,LwQ,0.0,0.0,538.0,Fin,1967.0,2126.0,TA,28698.0,148.0,0.0,0.0,5.0,5.0,1013.0,72.0,1967.0,1967.0,185000
1216.0,0.0,2.0,No,897.0,GLQ,319.0,0.0,402.0,Unf,1998.0,1216.0,TA,4500.0,32.0,116.0,125.0,5.0,6.0,1216.0,115.0,1998.0,1998.0,164000
792.0,348.0,3.0,No,0.0,Unf,576.0,0.0,0.0,None,1949.0,1140.0,TA,8800.0,55.0,0.0,160.0,7.0,4.0,576.0,0.0,1910.0,2004.0,96500
1012.0,778.0,4.0,No,247.0,Rec,485.0,0.0,484.0,RFn,1972.0,1790.0,TA,10400.0,80.0,288.0,0.0,5.0,6.0,732.0,57.6,1972.0,1972.0,165150
691.0,807.0,3.0,No,592.0,ALQ,99.0,81.8,409.0,Fin,1995.0,1498.0,TA,13031.0,81.8,0.0,44.0,5.0,6.0,691.0,170.4,1995.0,1996.0,187500
939.0,574.0,4.0,Mn,0.0,Unf,939.0,54.8,180.0,Unf,1933.0,1513.0,TA,6120.0,51.0,0.0,0.0,8.0,5.0,939.0,24.0,1920.0,2004.0,137500
1314.0,0.0,3.0,Mn,936.0,GLQ,364.0,0.0,552.0,RFn,2009.0,1314.0,Gd,8640.0,72.0,72.0,112.0,5.0,8.0,1300.0,51.8,2009.0,2009.0,229456
725.0,754.0,3.0,No,533.0,GLQ,192.0,81.8,475.0,RFn,1976.0,1479.0,Gd,13517.0,83.0,289.0,44.0,8.0,6.0,725.0,172.0,1976.0,2005.0,130500
1248.0,0.0,2.0,Av,16.0,GLQ,1232.0,0.0,438.0,Fin,2005.0,1248.0,Gd,3010.0,43.0,16.0,0.0,5.0,7.0,1248.0,57.8,2005.0,2006.0,167240
2076.0,0.0,2.0,Gd,1386.0,GLQ,690.0,0.0,850.0,RFn,2006.0,2076.0,Ex,13891.0,107.0,457.0,229.0,5.0,10.0,2076.0,148.8,2006.0,2006.0,465000
816.0,0.0,2.0,Av,538.0,BLQ,278.0,0.0,432.0,Unf,2002.0,816.0,TA,5890.0,50.6,0.0,0.0,8.0,6.0,816.0,0.0,1930.0,2007.0,120500
928.0,992.0,4.0,No,220.0,Rec,708.0,0.0,400.0,Unf,1948.0,1920.0,TA,11345.0,95.0,567.0,0.0,5.0,5.0,928.0,0.0,1948.0,1950.0,137000
920.0,941.0,3.0,No,700.0,GLQ,216.0,81.8,492.0,RFn,2002.0,1861.0,Gd,13450.0,95.0,0.0,91.0,5.0,7.0,916.0,136.4,2002.0,2002.0,200000
1482.0,780.0,3.0,Gd,871.0,GLQ,611.0,53.6,749.0,Fin,2003.0,2262.0,Gd,12244.0,85.0,226.0,0.0,5.0,8.0,1482.0,301.6,2003.0,2003.0,305000
742.0,729.0,3.0,No,381.0,GLQ,348.0,0.0,440.0,Unf,1999.0,1471.0,TA,3230.0,34.0,894.0,24.0,5.0,6.0,729.0,90.6,1999.0,1999.0,172500
975.0,975.0,3.0,No,649.0,Unf,326.0,27.2,576.0,RFn,1997.0,1950.0,Gd,7399.0,66.0,1600.0,10.0,5.0,7.0,975.0,254.2,1997.0,1998.0,239000
811.0,576.0,3.0,No,0.0,Unf,811.0,54.8,256.0,Unf,1954.0,1387.0,Gd,6000.0,50.0,0.0,0.0,4.0,5.0,811.0,34.2,1954.0,1954.0,93000
1071.0,1101.0,4.0,No,0.0,Unf,1063.0,44.8,947.0,RFn,2006.0,2172.0,Gd,14154.0,109.0,350.0,62.0,5.0,7.0,1063.0,101.0,2006.0,2006.0,280000
1048.0,0.0,3.0,No,586.0,BLQ,462.0,0.0,286.0,Unf,1956.0,1048.0,TA,10152.0,72.0,120.0,20.0,5.0,5.0,1048.0,162.6,1956.0,1956.0,135000
964.0,925.0,4.0,No,0.0,Unf,925.0,0.0,308.0,Unf,1960.0,1889.0,TA,10120.0,60.0,0.0,0.0,4.0,7.0,925.0,86.4,1910.0,1950.0,122000
