1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1148.0,568.0,3.0,1,292.0,2,476.0,0.0,281.0,1,1949.0,1716.0,2,11409.0,60.0,0.0,0.0,4.0,5.0,768.0,0.0,1949.0,2008.0,131000
1468.0,795.0,3.0,1,795.0,5,0.0,43.2,539.0,3,1977.0,2263.0,3,16659.0,88.6,34.0,250.0,7.0,7.0,795.0,45.4,1977.0,1994.0,235000
1644.0,0.0,3.0,1,1285.0,6,131.0,0.0,418.0,3,1953.0,1644.0,2,9600.0,80.0,238.0,0.0,5.0,6.0,1416.0,185.6,1953.0,1953.0,167000
1003.0,0.0,3.0,3,819.0,6,184.0,0.0,588.0,1,1984.0,1003.0,2,7937.0,37.0,0.0,0.0,6.0,6.0,1003.0,178.4,1984.0,1984.0,142500
910.0,648.0,4.0,1,420.0,4,490.0,81.8,282.0,1,1950.0,1558.0,2,13710.0,75.0,0.0,0.0,5.0,5.0,910.0,289.0,1950.0,1950.0,152000
975.0,975.0,3.0,1,649.0,0,326.0,27.2,576.0,2,1997.0,1950.0,3,7399.0,66.0,1600.0,10.0,5.0,7.0,975.0,194.2,1997.0,1998.0,239000
1041.0,702.0,3.0,1,384.0,5,143.0,0.0,539.0,1,1968.0,1743.0,2,11700.0,90.0,365.0,0.0,6.0,6.0,702.0,134.8,1968.0,1968.0,175000
1152.0,0.0,3.0,1,0.0,1,1092.0,0.0,300.0,1,1950.0,1152.0,3,14000.0,80.0,0.0,36.0,8.0,6.0,1092.0,172.0,1950.0,2004.0,158500
1336.0,0.0,2.0,2,841.0,4,324.0,43.2,375.0,1,1953.0,1336.0,2,15750.0,90.0,56.0,0.0,5.0,5.0,1165.0,72.0,1953.0,1953.0,157000
1210.0,1242.0,4.0,1,281.0,6,747.0,43.2,683.0,3,1998.0,2452.0,3,16226.0,66.0,0.0,50.0,5.0,8.0,1028.0,83.8,1998.0,1999.0,267000
1541.0,0.0,3.0,1,0.0,1,1541.0,0.0,843.0,2,2001.0,1541.0,3,13704.0,118.0,150.0,81.0,5.0,7.0,1541.0,165.8,2001.0,2002.0,205000
894.0,0.0,3.0,1,894.0,5,0.0,22.4,552.0,1,1975.0,894.0,2,9800.0,70.0,0.0,0.0,7.0,5.0,894.0,210.6,1972.0,1972.0,149900
1675.0,1818.0,3.0,1,0.0,1,1470.0,29.0,870.0,1,2003.0,3493.0,3,18386.0,87.0,0.0,0.0,9.0,7.0,1470.0,83.8,1880.0,2002.0,295000
2000.0,0.0,3.0,1,1464.0,6,536.0,0.0,888.0,3,2004.0,2000.0,3,10386.0,80.0,246.0,0.0,5.0,8.0,2000.0,113.8,2004.0,2005.0,305900
1122.0,1121.0,4.0,1,700.0,5,0.0,224.0,746.0,2,1990.0,2243.0,3,13474.0,116.0,246.0,44.0,5.0,7.0,700.0,94.8,1990.0,1991.0,225000
1035.0,371.0,3.0,1,0.0,1,319.0,38.0,0.0,0,1952.2,1406.0,1,7920.0,57.2,0.0,144.0,7.0,6.0,319.0,44.8,1920.0,1950.0,89500
861.0,0.0,1.0,1,262.0,4,599.0,37.0,539.0,2,1961.0,861.0,2,12342.0,73.8,0.0,0.0,5.0,4.0,861.0,109.4,1940.0,1950.0,82500
1944.0,0.0,3.0,4,1274.0,5,622.0,0.0,708.0,3,2003.0,1944.0,4,12378.0,90.0,0.0,175.0,5.0,9.0,1896.0,186.0,2003.0,2004.0,360000
697.0,804.0,3.0,1,518.0,5,179.0,0.0,420.0,3,1993.0,1501.0,3,7685.0,70.2,112.0,63.0,5.0,6.0,697.0,115.2,1993.0,1994.0,165600
972.0,0.0,2.0,1,680.0,5,292.0,0.0,240.0,1,1948.0,972.0,2,8000.0,50.0,0.0,0.0,6.0,6.0,972.0,154.4,1948.0,2002.0,132000
793.0,325.0,3.0,2,507.0,3,286.0,0.0,410.0,1,1939.0,1118.0,2,7800.0,65.0,0.0,0.0,7.0,5.0,793.0,78.4,1939.0,1950.0,119900
2036.0,0.0,3.0,4,1236.0,5,80.0,10.0,513.0,2,1965.0,2036.0,2,215245.0,150.0,0.0,0.0,5.0,7.0,2136.0,148.4,1965.0,1965.0,375000
832.0,809.0,3.0,1,16.0,2,712.0,234.0,546.0,1,1925.0,1641.0,4,9600.0,60.0,0.0,0.0,7.0,7.0,728.0,86.4,1925.0,1990.0,178000
716.0,716.0,3.0,1,425.0,1,291.0,0.0,432.0,3,2004.0,1432.0,3,7795.0,71.0,0.0,51.0,5.0,7.0,716.0,57.6,2004.0,2005.0,188500
1153.0,990.2,4.0,1,692.0,6,153.0,81.8,484.0,2,1983.0,2353.0,4,13005.0,94.0,278.0,195.0,7.0,7.0,845.0,41.6,1980.0,1980.0,260000
1088.0,871.0,3.0,3,0.0,1,1088.0,46.8,1025.0,2,2006.0,1959.0,3,9000.0,75.0,0.0,46.0,5.0,8.0,1088.0,119.0,2006.0,2006.0,270000
1372.0,1274.0,3.8,4,987.0,6,360.0,144.0,656.0,2,1993.0,2646.0,3,9900.0,90.0,256.0,60.0,5.0,7.0,1347.0,97.0,1993.0,1993.0,260000
1472.0,0.0,3.0,3,1036.0,6,336.0,0.0,588.0,1,1980.0,1472.0,2,14115.0,107.6,225.0,48.0,5.0,7.0,1372.0,166.8,1980.0,1980.0,187500
1249.0,1347.0,4.0,3,0.0,1,1249.0,43.2,840.0,2,2006.0,2596.0,3,16259.0,111.0,370.0,154.0,5.0,9.0,1249.0,111.8,2006.0,2006.0,342643
1136.0,1332.0,4.0,3,970.0,6,166.0,0.0,872.0,1,2004.0,2468.0,3,12099.0,99.0,388.0,154.0,5.0,8.0,1136.0,301.6,2004.0,2004.0,354000
1553.0,1177.0,4.0,4,28.0,2,0.0,37.2,576.0,3,1987.0,2730.0,3,10380.0,86.0,172.0,96.0,5.0,7.0,1502.0,57.6,1986.0,1987.0,301000
1163.0,0.0,3.0,1,256.0,5,906.0,50.0,220.0,1,1955.0,1163.0,2,5820.0,49.0,0.0,98.0,8.0,3.0,1162.0,34.2,1955.0,2005.0,126175
1898.0,1080.0,5.0,1,0.0,1,710.0,53.6,564.0,3,1961.0,2978.0,3,11275.0,96.0,300.0,0.0,7.0,7.0,710.0,138.8,1967.0,2007.0,242000
803.0,0.0,2.0,3,116.0,4,604.0,244.0,360.0,1,1941.0,803.0,2,5000.0,50.0,0.0,0.0,6.0,5.0,720.0,0.0,1941.0,1950.0,87000
1719.0,0.0,1.0,4,1619.0,6,100.0,0.0,473.0,3,1993.0,1719.0,3,10846.0,32.0,0.0,30.0,5.0,8.0,1719.0,75.4,1993.0,1993.0,324000
1383.0,0.0,3.0,1,565.0,3,818.0,0.0,292.0,2,1960.0,1383.0,2,11600.0,80.0,175.0,45.0,5.0,6.0,1383.0,155.6,1960.0,1960.0,145250
1445.0,689.0,5.0,1,0.0,1,844.0,268.0,441.0,1,1930.0,2134.0,3,11888.0,73.8,0.0,60.0,6.0,6.0,844.0,66.4,1916.0,1994.0,214500
596.0,596.0,3.0,2,0.0,1,596.0,27.2,189.0,1,1920.0,1192.0,2,6402.0,60.0,0.0,0.0,5.0,5.0,596.0,34.2,1920.0,1950.0,78000
1728.0,0.0,6.0,1,40.0,6,1424.0,0.0,352.0,1,2002.0,1728.0,2,10624.0,75.0,84.0,0.0,4.0,5.0,1728.0,101.6,1964.0,1964.0,119000
1056.0,0.0,3.0,1,846.0,3,210.0,0.0,308.0,2,1958.0,1056.0,2,8176.0,70.0,0.0,0.0,6.0,5.0,1056.0,154.4,1958.0,1992.0,139000
1629.0,0.0,3.0,1,1124.0,6,1603.0,0.0,880.0,1,2003.0,1629.0,3,10655.0,85.0,296.0,0.0,5.0,8.0,3206.0,139.4,2003.0,2004.0,284000
1358.0,0.0,2.0,3,720.0,6,638.0,0.0,484.0,2,2004.0,1358.0,3,8198.0,59.0,146.0,30.0,5.0,7.0,1358.0,51.0,2004.0,2004.0,207000
943.0,856.4,3.0,4,828.0,6,115.0,48.8,472.0,3,1998.0,1638.0,2,9042.0,59.0,0.0,38.0,5.0,6.0,943.0,108.0,1998.0,1998.0,192000
1619.0,167.0,3.0,4,1249.0,3,103.0,10.0,529.0,3,1965.0,1786.0,2,164660.0,128.0,0.0,0.0,6.0,5.0,1499.0,148.4,1965.0,1965.0,228950
1922.0,0.0,3.0,4,1249.0,6,673.0,0.0,676.0,3,2005.0,1922.0,3,14157.0,86.0,200.0,51.0,5.0,9.0,1922.0,148.8,2005.0,2006.0,377426
1536.0,0.0,3.0,3,810.0,6,726.0,0.0,532.0,2,2002.0,1536.0,3,9135.0,70.0,113.0,74.0,5.0,7.0,1536.0,51.8,2002.0,2003.0,214000
1621.0,0.0,3.0,2,213.0,5,995.0,0.0,440.0,3,1984.0,1621.0,3,14145.0,91.0,0.0,45.0,7.0,7.0,1208.0,146.6,1984.0,1998.0,202500
1215.0,0.0,3.0,1,585.0,3,630.0,0.0,297.0,1,1958.0,1215.0,2,12400.0,66.0,176.0,0.0,7.0,6.0,1215.0,0.0,1958.0,1998.0,155000
993.0,915.0,4.0,1,0.0,1,967.0,81.8,431.0,3,2002.0,1908.0,3,14191.0,85.0,0.0,0.0,5.0,8.0,967.0,105.8,2002.0,2002.0,202900
841.0,0.0,2.0,1,0.0,1,721.0,18.2,294.0,1,1950.0,841.0,2,8400.0,60.0,0.0,0.0,4.0,4.0,721.0,86.8,1950.0,1950.0,82000
1040.0,0.0,2.0,0,0.0,0,0.0,38.0,400.0,1,1949.0,1040.0,2,8544.0,67.6,340.0,0.0,4.0,3.0,0.0,142.8,1949.0,1950.0,87500
1684.0,0.0,2.0,1,28.0,6,1656.0,0.0,564.0,2,2005.0,1684.0,4,8849.0,63.0,616.0,72.0,5.0,9.0,1684.0,93.4,2005.0,2005.0,266000
536.0,576.0,3.0,1,129.0,3,175.0,0.0,336.0,1,1976.0,1112.0,2,2592.0,36.0,0.0,0.0,3.0,5.0,536.0,69.4,1976.0,1976.0,85000
972.0,605.0,3.0,1,0.0,1,972.0,54.8,312.0,1,1939.0,1577.0,1,6435.0,65.0,0.0,0.0,5.0,6.0,972.0,34.2,1939.0,1950.0,140200
958.0,0.0,2.0,2,498.0,4,460.0,37.0,301.0,2,1960.0,958.0,2,12772.0,71.6,0.0,0.0,8.0,6.0,958.0,109.4,1960.0,1998.0,151500
1478.0,0.0,3.0,1,1270.0,4,208.0,43.2,498.0,1,1960.0,1478.0,2,17600.0,105.2,30.0,40.0,5.0,6.0,1478.0,58.4,1960.0,1960.0,157500
764.0,862.0,2.0,1,573.0,6,191.0,0.0,474.0,2,2003.0,1626.0,3,2448.0,36.0,106.0,27.0,5.0,7.0,764.0,130.8,2003.0,2004.0,154000
1848.0,880.0,4.0,1,1410.0,6,438.0,29.0,706.0,3,2006.0,2728.0,4,20431.0,56.0,870.0,0.0,5.0,9.0,1848.0,114.8,2005.0,2006.0,437154
1869.0,0.0,2.0,1,0.0,1,1869.0,0.0,617.0,2,2007.0,1869.0,4,7820.0,68.0,362.0,54.0,5.0,9.0,1869.0,113.4,2007.0,2007.0,318061
1453.0,0.0,1.8,4,1082.0,6,371.0,0.0,445.0,2,1986.0,1453.0,3,5271.0,36.4,0.0,80.0,5.0,7.0,1453.0,86.0,1986.0,1986.0,190000
616.0,495.0,3.0,2,236.0,2,0.0,72.2,200.0,1,1941.0,1111.0,2,9084.0,60.0,0.0,0.0,6.0,5.0,616.0,140.2,1941.0,1950.0,95000
720.0,0.0,2.0,1,0.0,1,624.0,49.8,484.0,1,2005.0,720.0,2,8520.0,60.0,0.0,0.0,8.0,6.0,624.0,106.0,1928.0,2003.0,105900
1192.0,403.0,2.0,1,388.0,2,552.0,0.0,240.0,1,1940.0,1595.0,2,8400.0,60.0,0.0,0.0,5.0,6.0,940.0,23.2,1940.0,2000.0,140000
1200.0,0.0,3.0,1,334.0,5,322.0,0.0,521.0,2,1995.0,1200.0,3,11249.0,105.0,0.0,26.0,5.0,6.0,1200.0,155.6,1995.0,1995.0,177500
1167.0,0.0,3.0,1,560.0,6,598.0,72.2,400.0,2,1992.0,1167.0,3,9248.0,75.6,106.0,26.0,6.0,6.0,1158.0,120.0,1992.0,1992.0,173000
1142.0,0.0,3.0,1,874.0,5,268.0,0.0,528.0,3,1976.0,1142.0,2,4224.0,44.0,0.0,90.0,5.0,5.0,1142.0,109.6,1976.0,1976.0,134000
1352.0,0.0,3.0,3,300.0,4,468.0,45.2,288.0,1,1958.0,1352.0,3,6930.0,92.0,120.0,0.0,4.0,5.0,1062.0,118.6,1958.0,1958.0,130000
1086.0,838.0,3.0,3,956.0,6,130.0,0.0,592.0,2,1998.0,1924.0,3,12011.0,78.0,530.0,75.0,5.0,8.0,1086.0,208.0,1998.0,1998.0,280000
912.0,0.0,2.0,3,773.0,6,115.0,45.2,470.0,2,1978.0,912.0,2,7540.0,66.0,0.0,0.0,6.0,6.0,888.0,125.0,1978.0,1978.0,156000
988.0,517.0,3.0,1,399.0,3,484.0,31.6,240.0,2,1940.0,1505.0,2,9144.0,69.8,0.0,0.0,5.0,5.0,883.0,24.0,1940.0,1982.0,145000
495.0,1427.0,4.0,0,0.0,4,0.0,27.2,672.0,2,2003.0,1922.0,3,7301.0,64.0,500.0,0.0,5.0,7.0,0.0,176.8,2003.0,2003.0,198500
483.0,504.0,2.2,1,162.0,5,321.0,0.0,264.0,1,1972.0,987.0,3,1680.0,21.0,510.0,0.0,8.0,6.0,483.0,130.8,1972.0,2007.0,118000
790.0,784.0,3.0,2,712.0,6,84.0,29.0,566.0,3,1976.0,1574.0,2,18800.0,107.8,120.0,111.0,5.0,6.0,796.0,58.4,1976.0,1976.0,190000
672.0,672.0,3.0,1,456.0,3,216.0,0.0,468.0,1,1964.0,1344.0,2,10690.0,59.0,0.0,128.0,7.0,5.0,672.0,0.0,1920.0,1997.0,147000
1394.0,0.0,3.0,1,609.0,4,785.0,31.6,514.0,2,1963.0,1394.0,2,9500.0,76.0,247.0,76.0,5.0,6.0,1394.0,105.6,1963.0,1963.0,159000
1431.0,0.0,3.0,4,371.0,6,728.0,31.6,296.0,2,1962.0,1431.0,2,9150.0,101.0,305.0,110.0,5.0,6.0,1099.0,47.2,1962.0,1962.0,165000
1268.0,0.0,2.0,1,540.0,2,728.0,0.0,244.0,3,1954.0,1268.0,2,7800.0,78.0,200.0,98.0,6.0,5.0,1268.0,82.4,1954.0,1954.0,132000
1287.0,0.0,3.0,1,72.0,5,733.0,54.0,576.0,3,1997.0,1287.0,3,9830.0,70.2,0.0,17.0,7.0,5.0,1063.0,364.0,1959.0,2006.0,162000
953.0,711.0,3.0,1,0.0,1,953.0,0.0,460.0,2,2000.0,1664.0,2,8121.0,61.8,0.0,40.0,5.0,6.0,953.0,40.0,2000.0,2000.0,172400
1120.0,468.0,4.0,0,0.0,0,0.0,43.2,680.0,3,1991.0,1588.0,2,17120.0,80.0,0.0,59.0,4.0,4.0,0.0,58.4,1959.0,1959.0,134432
752.0,0.0,2.0,1,623.0,5,0.0,45.2,264.0,1,1984.0,752.0,2,7175.0,50.0,0.0,0.0,5.0,6.0,744.0,125.0,1984.0,1984.0,125000
1319.0,0.0,3.0,1,428.0,4,0.0,0.0,270.0,1,1953.0,1319.0,2,10634.0,79.0,0.0,0.0,6.0,5.0,608.0,0.0,1953.0,1953.0,123000
847.0,1081.0,4.0,1,0.0,0,847.0,0.0,434.0,3,2003.0,1928.0,3,8200.0,65.0,0.0,48.0,5.0,7.0,847.0,40.0,2003.0,2004.0,219500
904.0,0.0,1.0,4,350.0,4,333.0,22.4,0.0,0,1963.8,904.0,1,10020.0,67.4,0.0,0.0,1.0,1.0,683.0,6.6,1922.0,1950.0,61000
914.0,0.0,2.0,3,298.0,6,572.0,49.8,576.0,1,1998.0,914.0,2,8846.0,57.0,0.0,0.0,5.0,5.0,870.0,157.4,1996.0,1996.0,148000
1580.0,886.0,4.0,1,0.0,1,1580.0,53.6,610.0,2,2004.0,2466.0,3,11143.0,102.0,0.0,214.0,5.0,8.0,1580.0,98.4,2004.0,2005.0,340000
1856.0,0.0,1.0,3,1445.0,6,411.0,0.0,834.0,3,2010.0,1856.0,4,11394.0,88.0,350.0,0.0,2.0,9.0,1856.0,118.6,2010.0,2010.0,394432
1007.0,793.0,3.0,1,0.0,1,982.0,0.0,463.0,3,2000.0,1800.0,2,8123.0,60.0,16.0,63.0,5.0,6.0,982.0,100.0,2000.0,2000.0,179000
1026.0,665.0,3.0,1,218.0,2,808.0,48.8,308.0,1,1924.0,1691.0,3,5000.0,50.0,0.0,0.0,6.0,5.0,1026.0,38.4,1924.0,1950.0,127000
1301.0,0.0,2.0,1,0.0,1,1293.0,45.2,572.0,2,2006.0,1301.0,3,7200.0,60.0,0.0,121.0,5.0,7.0,1293.0,59.4,2006.0,2006.0,187750
939.0,858.0,3.0,3,0.0,1,939.0,0.0,639.0,1,2006.0,1797.0,3,9245.0,79.0,0.0,53.0,5.0,7.0,939.0,144.0,2006.0,2006.0,213500
784.0,0.0,2.0,1,0.0,1,784.0,91.0,360.0,1,1950.0,784.0,2,9000.0,60.0,0.0,0.0,3.0,6.0,784.0,86.8,1928.0,1950.0,76000
1079.0,874.0,3.0,3,985.0,6,595.0,0.0,501.0,3,1992.0,1953.0,3,53107.0,74.4,0.0,231.0,5.0,6.0,1580.0,148.4,1992.0,1992.0,240000
1269.0,0.0,2.0,1,24.0,6,1232.0,0.0,430.0,3,2004.0,1269.0,3,3182.0,43.0,16.0,20.0,5.0,8.0,1256.0,146.0,2004.0,2005.0,192000
658.0,526.0,5.0,1,0.0,1,658.0,18.2,0.0,0,1942.2,1184.0,2,8410.0,58.0,0.0,151.0,3.0,5.0,658.0,0.0,1910.0,1996.0,81000
1125.0,0.0,2.8,3,631.0,5,410.0,45.2,352.0,1,1977.0,1125.0,2,7200.0,72.0,255.0,0.0,6.0,6.0,1041.0,296.0,1976.0,1976.0,125000
1479.0,0.0,3.0,1,0.0,1,1468.0,0.0,577.0,2,1999.0,1479.0,3,9382.0,93.0,125.0,25.0,5.0,7.0,1468.0,143.0,1999.0,2000.0,191000
1742.0,590.0,3.0,3,1280.0,6,402.0,0.0,846.0,3,2008.0,2332.0,4,12474.0,96.0,272.0,134.0,5.0,10.0,1682.0,260.0,2007.0,2008.0,426000
961.0,406.0,4.0,1,241.0,3,229.0,0.0,384.0,1,1978.0,1367.0,2,8405.0,50.0,0.0,130.0,8.0,5.0,861.0,114.4,1900.0,1950.0,119000
804.0,1157.0,3.0,1,690.0,5,114.0,37.0,560.0,3,2001.0,1961.0,3,12209.0,71.0,0.0,192.0,5.0,6.0,804.0,111.4,2001.0,2002.0,215000
882.0,0.0,3.0,0,0.0,0,0.0,38.0,294.0,2,1959.0,882.0,2,8339.0,67.6,0.0,0.0,7.0,5.0,0.0,142.8,1959.0,1959.0,106500
788.0,0.0,2.0,1,266.0,3,522.0,45.2,0.0,0,1968.0,788.0,2,7446.0,64.0,0.0,0.0,5.0,4.0,788.0,101.0,1941.0,1950.0,100000
735.0,299.0,2.0,1,0.0,6,735.0,46.8,240.0,1,1940.0,1034.0,2,10134.0,60.0,0.0,39.0,6.0,5.0,735.0,79.4,1940.0,1950.0,109000
1144.0,0.0,2.8,3,739.0,4,405.0,31.6,596.0,1,1956.0,1144.0,2,9571.0,68.0,0.0,0.0,6.0,5.0,1144.0,44.0,1956.0,1956.0,129000
894.0,0.0,2.0,3,777.0,3,117.0,45.2,600.0,2,1985.0,894.0,2,7200.0,60.0,0.0,0.0,5.0,5.0,894.0,160.8,1972.0,1972.0,123000
876.0,936.0,4.0,1,540.0,5,324.0,27.2,264.0,2,1962.0,1812.0,2,7590.0,69.0,288.0,168.0,5.0,5.0,864.0,201.4,1962.0,1962.0,169500
1077.0,0.0,2.0,1,0.0,1,961.0,49.8,338.0,1,1920.0,1077.0,2,8967.0,60.0,0.0,0.0,2.0,5.0,961.0,65.6,1920.0,1950.0,67000
1112.0,438.0,2.0,1,812.0,6,280.0,0.0,438.0,3,2007.0,1550.0,3,8125.0,65.0,100.0,168.0,5.0,7.0,1092.0,153.4,2006.0,2007.0,241000
1288.0,0.0,1.0,1,786.0,6,474.0,0.0,500.0,3,1996.0,1288.0,4,14963.0,38.0,0.0,30.0,5.0,8.0,1260.0,129.8,1996.0,1996.0,245500
1310.0,0.0,3.0,3,24.0,6,1286.0,31.6,400.0,3,2005.0,1310.0,3,8767.0,65.0,0.0,0.0,5.0,7.0,1310.0,93.4,2005.0,2005.0,164990
672.0,0.0,2.0,1,0.0,1,672.0,22.4,240.0,1,1940.0,672.0,2,10200.0,60.0,0.0,0.0,8.0,5.0,672.0,6.6,1940.0,1997.0,108000
1165.0,1062.4,4.0,1,0.0,1,1141.0,0.0,420.0,3,1998.0,2263.0,3,12090.0,93.0,650.0,123.0,5.0,8.0,1141.0,144.0,1998.0,1998.0,258000
806.0,766.0,3.0,1,0.0,1,806.0,46.8,373.0,3,1995.0,1572.0,2,10364.0,67.8,0.0,40.0,5.0,6.0,806.0,57.6,1995.0,1996.0,168000
1620.0,0.0,3.0,1,1116.0,4,165.0,0.0,490.0,1,1993.0,1620.0,2,9991.0,78.0,0.0,78.0,4.0,4.0,1281.0,147.2,1976.0,1993.0,150000
1166.0,0.0,3.0,1,0.0,1,1064.0,0.0,240.0,1,1936.0,1639.0,2,10480.0,51.0,0.0,0.0,5.0,6.0,1064.0,72.8,1936.0,1950.0,115000
840.0,840.0,3.2,1,0.0,1,840.0,0.0,308.0,3,1960.0,1680.0,2,15576.0,63.0,0.0,0.0,7.0,6.0,840.0,0.0,1915.0,1976.0,177000
1071.0,1101.0,3.8,1,0.0,1,1063.0,44.8,947.0,2,2006.0,2172.0,3,14154.0,109.0,350.0,62.0,5.0,7.0,1063.0,105.8,2006.0,2006.0,280000
1050.0,1028.0,3.0,1,789.0,6,245.0,0.0,836.0,3,2008.0,2078.0,4,10800.0,85.0,100.0,102.0,5.0,8.0,1034.0,57.6,2007.0,2008.0,339750
1276.0,0.0,3.0,1,0.0,1,1276.0,31.6,350.0,1,1958.0,1276.0,2,9571.0,68.0,0.0,0.0,3.0,5.0,1276.0,143.0,1958.0,1958.0,60000
1056.0,0.0,3.0,2,1056.0,3,0.0,0.0,572.0,3,1955.0,1056.0,2,34650.0,100.0,0.0,0.0,5.0,5.0,1056.0,148.4,1955.0,1955.0,145000
1478.0,0.0,2.0,3,578.0,6,892.0,0.0,484.0,3,2009.0,1478.0,3,4403.0,37.4,432.0,144.0,5.0,7.0,1470.0,81.6,2009.0,2009.0,222000
1028.0,63.8,2.0,1,0.0,1,1008.0,49.8,360.0,1,1927.0,1028.0,2,8960.0,56.0,0.0,0.0,6.0,5.0,1008.0,65.6,1927.0,1950.0,115000
1080.0,1017.0,3.0,1,50.0,4,499.0,0.0,678.0,2,1993.0,2097.0,3,11228.0,59.0,0.0,187.0,5.0,7.0,1080.0,0.0,1993.0,1993.0,228000
1340.0,0.0,3.0,3,24.0,6,1316.0,0.0,396.0,3,2007.0,1340.0,3,8899.0,73.0,0.0,30.0,5.0,7.0,1340.0,117.4,2007.0,2007.0,181134
672.0,728.0,3.0,1,209.0,5,463.0,0.0,440.0,3,1978.0,1400.0,2,7844.0,74.0,203.0,0.0,7.0,6.0,672.0,70.4,1978.0,1978.0,149500
1370.0,1254.0,4.0,1,1128.0,4,242.0,29.0,864.0,1,1918.0,2624.0,2,22420.0,86.0,0.0,0.0,6.0,6.0,1370.0,114.8,1918.0,1950.0,239000
756.0,378.0,3.0,1,312.0,5,444.0,0.0,240.0,1,1940.0,1134.0,2,8160.0,60.0,0.0,0.0,6.0,5.0,756.0,133.6,1940.0,1950.0,126000
1056.0,0.0,3.0,1,775.0,4,281.0,0.0,304.0,1,1968.0,1056.0,2,8450.0,65.0,0.0,85.0,6.0,5.0,1056.0,154.4,1968.0,1968.0,142000
1344.0,0.0,1.8,4,1309.0,6,35.0,0.0,784.0,3,1997.0,1344.0,2,7060.0,78.0,200.0,0.0,5.0,7.0,1344.0,120.8,1997.0,1998.0,206300
1602.0,0.0,3.0,1,1246.0,5,356.0,0.0,529.0,3,1977.0,1602.0,3,16635.0,102.6,126.0,0.0,7.0,6.0,1602.0,58.4,1977.0,2000.0,215000
988.0,0.0,2.0,1,0.0,5,988.0,29.0,520.0,2,1954.0,988.0,2,21750.0,100.0,0.0,0.0,5.0,5.0,988.0,114.8,1954.0,1954.0,113000
1470.0,1250.6,4.0,1,986.0,6,484.0,77.6,696.0,1,1998.0,2630.0,3,9200.0,80.0,473.0,66.0,5.0,8.0,1470.0,96.0,1998.0,1998.0,315000
1196.0,0.0,2.0,1,616.0,2,580.0,31.6,297.0,2,1956.0,1196.0,2,9000.0,72.0,74.0,44.0,5.0,6.0,1196.0,85.0,1956.0,1956.0,139000
707.0,682.0,3.0,1,0.0,1,651.0,0.0,240.0,1,1947.0,1389.0,2,3378.0,60.0,0.0,0.0,8.0,7.0,651.0,69.4,1946.0,1992.0,135000
1644.0,0.0,2.0,4,1518.0,6,0.0,0.0,569.0,3,1989.0,1644.0,3,12800.0,77.2,145.0,0.0,5.0,7.0,1518.0,150.0,1989.0,1989.0,275000
907.0,0.0,3.0,1,288.0,3,619.0,49.8,352.0,1,1964.0,907.0,2,8593.0,77.0,0.0,0.0,6.0,4.0,907.0,170.0,1957.0,1957.0,109008
1208.0,0.0,2.0,1,664.0,6,544.0,45.2,628.0,2,2007.0,1208.0,3,6762.0,64.0,108.0,54.0,5.0,7.0,1208.0,105.0,2007.0,2007.0,195400
1412.0,0.0,3.0,2,1005.0,6,387.0,0.0,576.0,1,1988.0,1412.0,3,11457.0,130.0,0.0,0.0,5.0,6.0,1392.0,155.6,1988.0,1988.0,175000
483.0,504.0,2.0,1,387.0,5,96.0,0.0,264.0,1,1971.0,987.0,2,1680.0,21.0,232.0,0.0,5.0,6.0,483.0,130.8,1971.0,1971.0,85400
1088.0,110.0,4.0,1,0.0,1,901.0,50.0,0.0,3,1942.0,1198.0,2,5586.0,60.0,0.0,98.0,7.0,6.0,901.0,34.2,1920.0,1998.0,79900
765.0,600.0,2.0,1,471.0,5,294.0,0.0,440.0,1,1971.0,1365.0,2,1920.0,24.0,376.0,36.0,5.0,5.0,765.0,130.8,1971.0,1971.0,122500
926.0,678.0,3.0,1,0.0,1,926.0,0.0,470.0,3,1997.0,1604.0,2,10839.0,100.0,0.0,36.0,5.0,6.0,926.0,0.0,1997.0,1998.0,181000
630.0,0.0,1.0,3,495.0,5,135.0,0.0,0.0,0,1974.0,630.0,2,1890.0,21.0,0.0,0.0,7.0,4.0,630.0,130.8,1972.0,1972.0,81000
827.0,834.0,3.0,3,385.0,6,70.0,0.0,550.0,2,1996.0,1661.0,3,10667.0,43.0,0.0,61.0,6.0,7.0,799.0,0.0,1996.0,1996.0,212000
734.0,528.4,2.0,1,0.0,1,648.0,48.8,440.0,2,1990.0,1118.0,2,4400.0,40.0,0.0,0.0,8.0,6.0,648.0,56.0,1920.0,1950.0,116000
904.0,0.0,2.0,1,0.0,1,884.0,50.0,180.0,1,1926.0,904.0,2,6000.0,50.0,0.0,0.0,7.0,6.0,884.0,4.8,1926.0,2004.0,119000
694.0,0.0,1.6,1,365.0,2,75.0,106.0,352.0,1,1990.0,694.0,3,4280.0,40.0,0.0,0.0,6.0,5.0,440.0,76.0,1913.0,2002.0,90350
